AccVers;Title;Identity;Length;Mismatches;Gap Opens;Query Start;Query End;Subject Start;Subject End;E-value;Bitscore;Blast Query
XP_019571420.1;PREDICTED: tripartite motif-containing protein 34-like isoform X2 [Rhinolophus sinicus];60.446;493;183;4;7;498;32;513;0.0;"563
";TRIM22
XP_019571419.1;PREDICTED: tripartite motif-containing protein 34-like isoform X1 [Rhinolophus sinicus];60.446;493;183;4;7;498;42;523;0.0;"563
";TRIM22
XP_006732780.1;tripartite motif-containing protein 6 isoform X1 [Leptonychotes weddellii];57.831;498;199;3;1;498;1;487;0.0;"563
";TRIM22
XP_030687059.1;tripartite motif-containing protein 6 isoform X1 [Globicephala melas];57.430;498;201;3;1;498;1;487;0.0;"563
";TRIM22
XP_009185028.3;tripartite motif-containing protein 34 isoform X1 [Papio anubis];61.044;498;184;2;1;498;49;536;0.0;"563
";TRIM22
NP_001162525.1;tripartite motif-containing protein 34 [Papio anubis];61.044;498;184;2;1;498;1;488;0.0;"563
";TRIM22
XP_034851145.1;tripartite motif-containing protein 6 isoform X2 [Mirounga leonina];57.831;498;199;3;1;498;1;487;0.0;"563
";TRIM22
XP_012385632.1;tripartite motif-containing protein 6 isoform X1 [Dasypus novemcinctus];56.627;498;206;2;1;498;1;488;0.0;"563
";TRIM22
XP_003992918.2;tripartite motif-containing protein 6 isoform X1 [Felis catus];57.229;498;202;3;1;498;1;487;0.0;"562
";TRIM22
XP_045750227.1;tripartite motif-containing protein 6 isoform X1 [Mirounga angustirostris];57.831;498;199;3;1;498;1;487;0.0;"562
";TRIM22
XP_007459861.1;PREDICTED: tripartite motif-containing protein 6-like isoform X2 [Lipotes vexillifer];57.831;498;197;4;1;498;1;485;0.0;"562
";TRIM22
XP_015447843.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 34-like [Pteropus alecto];59.918;489;182;4;8;496;55;529;0.0;"562
";TRIM22
XP_005689859.1;PREDICTED: tripartite motif-containing protein 34 [Capra hircus];60.000;500;187;4;1;498;1;489;0.0;"561
";TRIM22
XP_035886066.1;E3 ubiquitin-protein ligase TRIM22-like isoform X3 [Phyllostomus discolor];59.281;501;156;5;1;498;1;456;0.0;"561
";TRIM22
XP_025122304.2;tripartite motif-containing protein 6 isoform X1 [Bubalus bubalis];56.827;498;204;3;1;498;1;487;0.0;"561
";TRIM22
XP_036717523.1;tripartite motif-containing protein 6 isoform X2 [Balaenoptera musculus];57.229;498;202;3;1;498;1;487;0.0;"560
";TRIM22
XP_004050604.1;tripartite motif-containing protein 6 isoform X3 [Gorilla gorilla gorilla];57.485;501;197;5;1;498;29;516;0.0;"560
";TRIM22
XP_007172927.1;tripartite motif-containing protein 6 isoform X2 [Balaenoptera acutorostrata scammoni];57.229;498;202;3;1;498;1;487;0.0;"560
";TRIM22
XP_011818982.1;PREDICTED: tripartite motif-containing protein 34 [Colobus angolensis palliatus];61.044;498;184;2;1;498;1;488;0.0;"560
";TRIM22
XP_025784462.1;tripartite motif-containing protein 34-like isoform X2 [Puma concolor];60.649;493;183;3;7;498;6;488;0.0;"560
";TRIM22
XP_036995002.1;E3 ubiquitin-protein ligase TRIM22-like isoform X2 [Artibeus jamaicensis];59.208;505;186;5;1;498;1;492;0.0;"560
";TRIM22
XP_021540967.1;tripartite motif-containing protein 6 isoform X2 [Neomonachus schauinslandi];57.631;498;200;3;1;498;1;487;0.0;"560
";TRIM22
XP_023614533.1;tripartite motif-containing protein 5 [Myotis lucifugus];55.020;498;216;3;1;498;1;490;0.0;"559
";TRIM22
XP_017362751.1;tripartite motif-containing protein 34 [Cebus imitator];59.639;498;191;2;1;498;1;488;0.0;"559
";TRIM22
XP_040114513.1;tripartite motif-containing protein 6 [Oryx dammah];56.827;498;204;3;1;498;1;487;0.0;"559
";TRIM22
XP_025784463.1;tripartite motif-containing protein 6 isoform X1 [Puma concolor];57.430;498;199;4;1;498;1;485;0.0;"559
";TRIM22
XP_034362093.1;tripartite motif-containing protein 34A isoform X1 [Arvicanthis niloticus];56.098;492;203;3;7;498;7;485;0.0;"559
";TRIM22
XP_032022681.1;tripartite motif-containing protein 6 isoform X1 [Hylobates moloch];56.687;501;201;4;1;498;35;522;0.0;"559
";TRIM22
XP_036077535.1;tripartite motif-containing protein 34 isoform X1 [Rousettus aegyptiacus];60.123;489;175;4;8;496;8;476;0.0;"559
";TRIM22
XP_045340231.1;tripartite motif-containing protein 6 isoform X2 [Leopardus geoffroyi];57.430;498;200;4;1;498;1;486;0.0;"558
";TRIM22
XP_027971762.1;tripartite motif-containing protein 6 isoform X1 [Eumetopias jubatus];57.430;498;201;3;1;498;1;487;0.0;"558
";TRIM22
XP_025750150.1;tripartite motif-containing protein 6 isoform X1 [Callorhinus ursinus];57.430;498;201;3;1;498;1;487;0.0;"558
";TRIM22
XP_040317321.1;tripartite motif-containing protein 6 isoform X2 [Puma yagouaroundi];57.430;498;200;4;1;498;1;486;0.0;"558
";TRIM22
XP_043761647.1;tripartite motif-containing protein 6 isoform X1 [Cervus elaphus];57.028;498;203;3;1;498;1;487;0.0;"558
";TRIM22
XP_003254892.4;tripartite motif-containing protein 34 [Nomascus leucogenys];60.976;492;182;2;7;498;16;497;0.0;"558
";TRIM22
XP_008970676.1;tripartite motif-containing protein 6 isoform X1 [Pan paniscus];57.285;501;198;5;1;498;1;488;0.0;"558
";TRIM22
XP_027436191.1;tripartite motif-containing protein 6 isoform X1 [Zalophus californianus];57.430;498;201;3;1;498;1;487;0.0;"558
";TRIM22
XP_045340232.1;tripartite motif-containing protein 6 isoform X3 [Leopardus geoffroyi];57.430;498;200;4;1;498;1;486;0.0;"558
";TRIM22
XP_005906939.1;PREDICTED: tripartite motif-containing protein 6 isoform X1 [Bos mutus];56.827;498;204;3;1;498;1;487;0.0;"558
";TRIM22
XP_032022682.1;tripartite motif-containing protein 6 isoform X2 [Hylobates moloch];56.687;501;201;4;1;498;43;530;0.0;"558
";TRIM22
XP_008970675.1;tripartite motif-containing protein 6 isoform X2 [Pan paniscus];57.285;501;198;5;1;498;29;516;0.0;"558
";TRIM22
XP_026345386.1;tripartite motif-containing protein 6 [Ursus arctos horribilis];57.028;498;203;3;1;498;1;487;0.0;"558
";TRIM22
XP_035931886.1;tripartite motif-containing protein 6 isoform X1 [Halichoerus grypus];57.430;498;201;3;1;498;1;487;0.0;"558
";TRIM22
XP_019293585.1;PREDICTED: tripartite motif-containing protein 6 isoform X2 [Panthera pardus];57.430;498;200;4;1;498;1;486;0.0;"558
";TRIM22
XP_027418899.1;tripartite motif-containing protein 6 isoform X1 [Bos indicus x Bos taurus];56.827;498;204;3;1;498;1;487;0.0;"558
";TRIM22
XP_019293586.1;PREDICTED: tripartite motif-containing protein 6 isoform X3 [Panthera pardus];57.430;498;200;4;1;498;1;486;0.0;"558
";TRIM22
XP_016775227.2;tripartite motif-containing protein 6 isoform X1 [Pan troglodytes];57.086;501;199;5;1;498;72;559;0.0;"557
";TRIM22
XP_004407624.1;PREDICTED: tripartite motif-containing protein 6 [Odobenus rosmarus divergens];57.229;498;202;3;1;498;1;487;0.0;"557
";TRIM22
XP_020750423.1;tripartite motif-containing protein 6 isoform X1 [Odocoileus virginianus texanus];57.028;498;203;3;1;498;4;490;0.0;"557
";TRIM22
XP_009458039.3;tripartite motif-containing protein 6 isoform X2 [Pan troglodytes];57.086;501;199;5;1;498;29;516;0.0;"557
";TRIM22
XP_031243569.1;tripartite motif-containing protein 34A isoform X1 [Mastomys coucha];56.098;492;203;3;7;498;7;485;0.0;"557
";TRIM22
XP_032096419.1;tripartite motif-containing protein 34 isoform X1 [Sapajus apella];59.237;498;193;2;1;498;1;488;0.0;"557
";TRIM22
XP_007103050.1;tripartite motif-containing protein 6 isoform X1 [Physeter catodon];57.229;498;200;4;1;498;1;485;0.0;"557
";TRIM22
XP_028637905.1;tripartite motif-containing protein 34A isoform X1 [Grammomys surdaster];56.504;492;201;3;7;498;7;485;0.0;"557
";TRIM22
XP_009244984.1;tripartite motif-containing protein 6 isoform X2 [Pongo abelii];56.687;501;201;5;1;498;29;516;0.0;"557
";TRIM22
NP_001127162.2;tripartite motif-containing protein 6 [Pongo abelii];56.687;501;201;5;1;498;1;488;0.0;"556
";TRIM22
XP_030883358.1;tripartite motif-containing protein 6 isoform X2 [Leptonychotes weddellii];57.631;498;199;4;1;498;1;486;0.0;"556
";TRIM22
XP_043337928.1;tripartite motif-containing protein 6 isoform X1 [Cervus canadensis];56.827;498;204;3;1;498;1;487;0.0;"556
";TRIM22
NP_001192118.1;tripartite motif-containing protein 6 [Bos taurus];56.827;498;204;3;1;498;1;487;0.0;"556
";TRIM22
XP_034851143.1;tripartite motif-containing protein 6 isoform X1 [Mirounga leonina];57.143;504;199;4;1;498;1;493;0.0;"556
";TRIM22
XP_032022680.1;tripartite motif-containing protein 34 isoform X2 [Hylobates moloch];60.772;492;183;2;7;498;7;488;0.0;"556
";TRIM22
XP_009244985.2;tripartite motif-containing protein 34 [Pongo abelii];60.040;498;189;2;1;498;1;488;0.0;"556
";TRIM22
XP_032022679.1;tripartite motif-containing protein 34 isoform X1 [Hylobates moloch];60.772;492;183;2;7;498;55;536;0.0;"556
";TRIM22
NP_001192105.2;tripartite motif-containing protein 6 [Pan troglodytes];57.086;501;199;5;1;498;1;488;0.0;"556
";TRIM22
XP_019830868.1;PREDICTED: tripartite motif-containing protein 6 isoform X1 [Bos indicus];56.827;498;204;3;1;498;1;487;0.0;"556
";TRIM22
NP_001003818.1;tripartite motif-containing protein 6 isoform 1 [Homo sapiens];57.285;501;198;5;1;498;29;516;0.0;"556
";TRIM22
XP_032976648.1;tripartite motif-containing protein 6 isoform X2 [Rhinolophus ferrumequinum];56.827;498;204;3;1;498;4;490;0.0;"556
";TRIM22
XP_020918019.1;tripartite motif-containing protein 6 [Sus scrofa];56.426;498;206;3;1;498;1;487;0.0;"556
";TRIM22
XP_045638887.1;tripartite motif-containing protein 6 [Ursus americanus];57.028;498;203;3;1;498;1;487;0.0;"556
";TRIM22
XP_045750228.1;tripartite motif-containing protein 6 isoform X2 [Mirounga angustirostris];57.631;498;199;4;1;498;1;486;0.0;"556
";TRIM22
XP_036717522.1;tripartite motif-containing protein 6 isoform X1 [Balaenoptera musculus];57.229;498;200;4;1;498;1;485;0.0;"555
";TRIM22
XP_044894766.1;tripartite motif-containing protein 6 isoform X2 [Felis catus];57.028;498;202;4;1;498;1;486;0.0;"555
";TRIM22
XP_032282950.1;tripartite motif-containing protein 6 isoform X2 [Phoca vitulina];57.430;498;201;3;1;498;1;487;0.0;"555
";TRIM22
NP_477514.1;tripartite motif-containing protein 6 isoform 2 [Homo sapiens];57.285;501;198;5;1;498;1;488;0.0;"555
";TRIM22
NP_001192119.1;tripartite motif-containing protein 6 [Canis lupus familiaris];57.028;498;203;3;1;498;1;487;0.0;"555
";TRIM22
XP_022377841.1;tripartite motif-containing protein 6 [Enhydra lutris kenyoni];57.143;497;202;3;1;497;1;486;0.0;"555
";TRIM22
XP_041586428.1;tripartite motif-containing protein 6 isoform X1 [Vulpes lagopus];57.028;498;203;3;1;498;1;487;0.0;"555
";TRIM22
XP_003254887.1;tripartite motif-containing protein 6 isoform X1 [Nomascus leucogenys];56.487;501;202;4;1;498;35;522;0.0;"555
";TRIM22
XP_044114629.1;tripartite motif-containing protein 6 isoform X1 [Neogale vison];57.143;497;202;3;1;497;1;486;0.0;"555
";TRIM22
XP_035121487.1;tripartite motif-containing protein 34 isoform X1 [Callithrix jacchus];59.639;498;185;3;1;498;1;482;0.0;"555
";TRIM22
XP_003254886.1;tripartite motif-containing protein 6 isoform X2 [Nomascus leucogenys];56.487;501;202;4;1;498;43;530;0.0;"554
";TRIM22
XP_025844204.1;tripartite motif-containing protein 6 isoform X1 [Vulpes vulpes];57.028;498;203;3;1;498;1;487;0.0;"553
";TRIM22
XP_030186678.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 34-like [Lynx canadensis];60.163;492;186;2;7;498;6;487;0.0;"553
";TRIM22
XP_021540966.1;tripartite motif-containing protein 6 isoform X1 [Neomonachus schauinslandi];57.430;498;199;4;1;498;1;485;0.0;"553
";TRIM22
XP_007172928.1;tripartite motif-containing protein 6 isoform X1 [Balaenoptera acutorostrata scammoni];57.229;498;199;4;1;498;1;484;0.0;"553
";TRIM22
XP_039079697.1;tripartite motif-containing protein 6 isoform X1 [Hyaena hyaena];56.827;498;204;3;1;498;1;487;0.0;"553
";TRIM22
XP_012920486.1;tripartite motif-containing protein 34 [Heterocephalus glaber];57.430;498;200;2;1;498;1;486;0.0;"553
";TRIM22
XP_032709171.1;tripartite motif-containing protein 6 isoform X1 [Lontra canadensis];56.740;497;204;3;1;497;1;486;0.0;"553
";TRIM22
XP_006979086.1;tripartite motif-containing protein 34 [Peromyscus maniculatus bairdii];56.275;494;205;2;1;494;1;483;0.0;"553
";TRIM22
XP_019523991.1;PREDICTED: tripartite motif-containing protein 6 isoform X1 [Hipposideros armiger];57.229;498;202;3;1;498;4;490;0.0;"553
";TRIM22
XP_031537162.1;tripartite motif-containing protein 34 isoform X2 [Vicugna pacos];59.557;497;181;4;1;497;1;477;0.0;"552
";TRIM22
XP_004779057.1;tripartite motif-containing protein 6 isoform X1 [Mustela putorius furo];57.143;497;201;4;1;497;1;485;0.0;"552
";TRIM22
XP_025750152.1;tripartite motif-containing protein 6 isoform X2 [Callorhinus ursinus];57.229;498;201;4;1;498;1;486;0.0;"552
";TRIM22
XP_045873406.1;tripartite motif-containing protein 6 [Meles meles];56.942;497;203;3;1;497;1;486;0.0;"552
";TRIM22
XP_045873405.1;tripartite motif-containing protein 34 [Meles meles];60.366;492;185;2;7;498;6;487;0.0;"551
";TRIM22
XP_005906940.1;PREDICTED: tripartite motif-containing protein 6 isoform X2 [Bos mutus];56.627;498;203;4;1;498;1;485;0.0;"551
";TRIM22
XP_011818979.1;PREDICTED: tripartite motif-containing protein 6 isoform X1 [Colobus angolensis palliatus];56.088;501;204;4;1;498;1;488;0.0;"551
";TRIM22
XP_045039545.1;tripartite motif-containing protein 6 [Desmodus rotundus];58.149;497;193;4;4;498;7;490;0.0;"551
";TRIM22
XP_027971764.1;tripartite motif-containing protein 6 isoform X2 [Eumetopias jubatus];57.229;498;201;4;1;498;1;486;0.0;"551
";TRIM22
XP_031316046.1;tripartite motif-containing protein 34 isoform X2 [Camelus dromedarius];58.954;497;184;4;1;497;1;477;0.0;"551
";TRIM22
XP_045365823.1;tripartite motif-containing protein 34-like isoform X2 [Camelus bactrianus];58.954;497;184;4;1;497;1;477;0.0;"551
";TRIM22
XP_027436193.1;tripartite motif-containing protein 6 isoform X2 [Zalophus californianus];57.229;498;201;4;1;498;1;486;0.0;"551
";TRIM22
XP_010599241.1;tripartite motif-containing protein 6 isoform X1 [Loxodonta africana];56.225;498;208;2;1;498;41;528;0.0;"551
";TRIM22
XP_035931888.1;tripartite motif-containing protein 6 isoform X2 [Halichoerus grypus];57.229;498;201;4;1;498;1;486;0.0;"551
";TRIM22
XP_036782940.1;tripartite motif-containing protein 6 isoform X1 [Manis pentadactyla];57.229;498;202;3;1;498;59;545;0.0;"551
";TRIM22
XP_015982322.1;tripartite motif-containing protein 6 isoform X1 [Rousettus aegyptiacus];56.827;498;204;3;1;498;4;490;0.0;"551
";TRIM22
XP_036782941.1;tripartite motif-containing protein 6 isoform X2 [Manis pentadactyla];57.229;498;202;3;1;498;28;514;0.0;"550
";TRIM22
XP_004590029.1;tripartite motif-containing protein 6 isoform X1 [Ochotona princeps];58.200;500;195;4;1;498;1;488;0.0;"550
";TRIM22
XP_036031616.1;tripartite motif-containing protein 34A-like isoform X1 [Onychomys torridus];55.870;494;206;2;1;494;1;482;0.0;"550
";TRIM22
XP_010599242.1;tripartite motif-containing protein 6 isoform X2 [Loxodonta africana];56.225;498;208;2;1;498;1;488;0.0;"550
";TRIM22
XP_036782943.1;tripartite motif-containing protein 6 isoform X3 [Manis pentadactyla];57.229;498;202;3;1;498;2;488;0.0;"550
";TRIM22
XP_004683184.1;PREDICTED: tripartite motif-containing protein 6 isoform X2 [Condylura cristata];56.627;498;204;3;1;498;1;486;0.0;"549
";TRIM22
XP_037378720.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 6-like [Talpa occidentalis];56.426;498;205;3;1;498;2;487;0.0;"549
";TRIM22
XP_006094622.1;tripartite motif-containing protein 5-like [Myotis lucifugus];54.800;500;213;5;1;498;1;489;0.0;"549
";TRIM22
XP_032345087.1;tripartite motif-containing protein 34 isoform X2 [Camelus ferus];58.753;497;185;4;1;497;1;477;0.0;"549
";TRIM22
XP_029418144.1;tripartite motif-containing protein 6 isoform X2 [Nannospalax galili];56.200;500;203;5;1;498;1;486;0.0;"548
";TRIM22
XP_028717403.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 34A-like [Peromyscus leucopus];56.073;494;206;2;1;494;1;483;0.0;"548
";TRIM22
XP_029418143.1;tripartite motif-containing protein 6 isoform X1 [Nannospalax galili];56.200;500;203;5;1;498;59;544;0.0;"548
";TRIM22
XP_044114632.1;tripartite motif-containing protein 6 isoform X2 [Neogale vison];56.942;497;202;4;1;497;1;485;0.0;"548
";TRIM22
XP_025315028.1;tripartite motif-containing protein 6 isoform X2 [Canis lupus dingo];56.827;498;203;4;1;498;1;486;0.0;"548
";TRIM22
XP_010633684.1;tripartite motif-containing protein 34 isoform X1 [Fukomys damarensis];56.827;498;203;2;1;498;1;486;0.0;"548
";TRIM22
XP_038181440.1;tripartite motif-containing protein 34A-like [Arvicola amphibius];55.020;498;212;2;1;498;1;486;0.0;"548
";TRIM22
XP_041586431.1;tripartite motif-containing protein 6 isoform X2 [Vulpes lagopus];56.827;498;203;4;1;498;1;486;0.0;"548
";TRIM22
XP_008158663.1;tripartite motif-containing protein 6 [Eptesicus fuscus];57.374;495;200;3;4;498;7;490;0.0;"548
";TRIM22
XP_012312227.1;tripartite motif-containing protein 34 isoform X2 [Aotus nancymaae];58.635;498;196;2;1;498;1;488;0.0;"547
";TRIM22
XP_032216280.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 6 [Mustela erminea];56.112;499;203;4;1;497;1;485;0.0;"547
";TRIM22
XP_036284004.1;tripartite motif-containing protein 6 [Pipistrellus kuhlii];57.430;498;201;3;1;498;4;490;0.0;"547
";TRIM22
XP_012312226.1;tripartite motif-containing protein 34 isoform X1 [Aotus nancymaae];58.635;498;196;2;1;498;42;529;0.0;"547
";TRIM22
XP_041523088.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 34A-like [Microtus oregoni];55.020;498;212;2;1;498;327;812;0.0;"547
";TRIM22
XP_041523088.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 34A-like [Microtus oregoni];57.143;294;126;0;8;301;8;301;1.13e-106;"342
";TRIM22
XP_006094617.1;tripartite motif-containing protein 6 [Myotis lucifugus];57.229;498;202;3;1;498;4;490;0.0;"547
";TRIM22
XP_032282949.1;tripartite motif-containing protein 6 isoform X1 [Phoca vitulina];57.229;498;197;4;1;498;1;482;0.0;"546
";TRIM22
XP_011231727.1;tripartite motif-containing protein 6 isoform X1 [Ailuropoda melanoleuca];56.426;498;206;3;1;498;1;487;0.0;"546
";TRIM22
XP_037696214.1;tripartite motif-containing protein 6 isoform X1 [Choloepus didactylus];54.691;501;211;4;1;498;1;488;0.0;"546
";TRIM22
XP_032709175.1;tripartite motif-containing protein 6 isoform X2 [Lontra canadensis];56.539;497;204;4;1;497;1;485;0.0;"546
";TRIM22
XP_039079702.1;tripartite motif-containing protein 6 isoform X2 [Hyaena hyaena];56.627;498;204;4;1;498;1;486;0.0;"546
";TRIM22
XP_015415573.1;PREDICTED: tripartite motif-containing protein 6 isoform X2 [Myotis davidii];57.028;498;203;3;1;498;4;490;0.0;"546
";TRIM22
XP_032709176.1;tripartite motif-containing protein 6 isoform X3 [Lontra canadensis];56.539;497;204;4;1;497;1;485;0.0;"546
";TRIM22
XP_025844205.1;tripartite motif-containing protein 6 isoform X2 [Vulpes vulpes];56.827;498;203;4;1;498;1;486;0.0;"546
";TRIM22
NP_001037997.1;tripartite motif protein TRIM5 [Sus scrofa];55.110;499;216;2;1;498;1;492;0.0;"546
";TRIM22
XP_036181101.1;tripartite motif-containing protein 6 [Myotis myotis];57.229;498;202;3;1;498;4;490;0.0;"546
";TRIM22
XP_032976647.1;tripartite motif-containing protein 6 isoform X1 [Rhinolophus ferrumequinum];56.627;498;199;4;1;498;1;481;0.0;"545
";TRIM22
XP_040819871.1;tripartite motif-containing protein 6-like isoform X1 [Ochotona curzoniae];57.400;500;199;4;1;498;1;488;0.0;"545
";TRIM22
XP_019571421.1;PREDICTED: tripartite motif-containing protein 6 isoform X1 [Rhinolophus sinicus];56.627;498;205;3;1;498;4;490;0.0;"545
";TRIM22
XP_036031618.1;tripartite motif-containing protein 34A-like isoform X2 [Onychomys torridus];55.870;494;205;3;1;494;1;481;0.0;"545
";TRIM22
XP_004779060.1;tripartite motif-containing protein 6 isoform X2 [Mustela putorius furo];56.942;497;201;5;1;497;1;484;0.0;"545
";TRIM22
XP_037378723.1;LOW QUALITY PROTEIN: tripartite motif-containing protein 6-like [Talpa occidentalis];56.225;498;205;4;1;498;2;486;0.0;"545
";TRIM22
XP_037002195.1;tripartite motif-containing protein 6 [Artibeus jamaicensis];57.143;497;198;4;4;498;7;490;0.0;"545
";TRIM22
XP_028637903.1;tripartite motif-containing protein 6 [Grammomys surdaster];55.422;498;212;2;1;498;1;488;0.0;"545
";TRIM22
XP_005860882.1;PREDICTED: tripartite motif-containing protein 6 [Myotis brandtii];57.229;498;202;3;1;498;4;490;0.0;"545
";TRIM22
XP_029812234.1;tripartite motif-containing protein 6 isoform X1 [Suricata suricatta];56.225;498;207;3;1;498;1;487;0.0;"545
";TRIM22
XP_032709167.1;tripartite motif-containing protein 34-like isoform X1 [Lontra canadensis];59.350;492;190;2;7;498;6;487;0.0;"545
";TRIM22
XP_021079370.2;tripartite motif-containing protein 6 [Mesocricetus auratus];56.338;497;207;2;1;497;1;487;0.0;"545
";TRIM22
